"Project","Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"elasticsearch","784a26321bc1b116939adb32ffc1324e85b4ad89","src/test/java/org/elasticsearch/index/query/SimpleIndexQueryParserTests.java","30","0","4","176","2277","2601","0"
"elasticsearch","f749db26e86064d52d6e3304d5771d49a8f5ace0","src/main/java/org/elasticsearch/cluster/routing/allocation/decider/AwarenessAllocationDecider.java","30","0","4","3","141","251","0"
"netty","bd42987143958b4a5232f76229b914249a51cddf","transport/src/main/java/io/netty/channel/pool/FixedChannelPool.java","30","0","4","4","255","383","0"
"elasticsearch","b41c44370ed46a9bdae8a0986190b38d9aab640f","core/src/test/java/org/elasticsearch/search/functionscore/QueryRescorerIT.java","30","0","4","7","589","709","1"
"elasticsearch","48cb06c9cf50d4c459e14e5576e34e9d7265b517","src/main/java/org/elasticsearch/action/mlt/MoreLikeThisRequest.java","30","0","47","9","398","673","0"
"oryx","efcdff4c4e8f2827aae55879bbb778cd0f7dd99c","oryx-ml/src/main/java/com/cloudera/oryx/ml/MLUpdate.java","30","0","5","1","260","369","0"
"oryx","fd8a77cc546c2a797833303878774b2697548349","oryx-ml/src/main/java/com/cloudera/oryx/ml/MLUpdate.java","30","0","5","1","260","369","0"
"oryx","58153f886aa4d625048774f3570def750710bec1","oryx-ml/src/main/java/com/cloudera/oryx/ml/MLUpdate.java","30","0","5","1","261","370","1"
"oryx","b004d50468963f3cef8e1ba1a319035ba8e17381","framework/oryx-ml/src/main/java/com/cloudera/oryx/ml/MLUpdate.java","30","0","5","1","265","378","0"
"elasticsearch","71166c020adcc862b06153601a7b31ce94fc89e8","core/src/main/java/org/elasticsearch/index/shard/ShardPath.java","30","0","5","12","173","248","0"
"antlr4","43b04f02f6526653aa80ce914778a60d3c04f94f","tool/src/org/antlr/v4/tool/ast/GrammarAST.java","30","0","5","19","169","250","0"
"antlr4","b80c10c56ce341fe7d4828b38a16b443ec98680f","tool/src/org/antlr/v4/tool/ast/GrammarAST.java","30","0","5","19","174","255","1"
"netty","751943ed00e864f1104806c7e03a1207797cf1b6","transport/src/main/java/io/netty/channel/nio/AbstractNioChannel.java","30","0","5","4","233","357","0"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/search/aggregations/pipeline/bucketscript/BucketScriptPipelineAggregatorBuilder.java","30","0","5","5","205","266","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/search/aggregations/pipeline/bucketscript/BucketScriptPipelineAggregatorBuilder.java","30","0","5","5","205","266","2"
"orientdb","eb87fd13a08a35e51b139724421fa7adb04049f3","core/src/main/java/com/orientechnologies/orient/core/storage/impl/memory/ODirectMemoryOnlyDiskCache.java","30","0","5","53","516","683","1"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/index/query/IndicesQueryBuilder.java","30","0","5","6","188","258","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/index/query/IndicesQueryBuilder.java","30","0","5","6","188","258","2"
"elasticsearch","8d321530de539bfa3e09d10e4fd15d3ab05b0c05","src/main/java/org/elasticsearch/cluster/routing/allocation/command/CancelAllocationCommand.java","30","0","5","7","152","220","0"
"elasticsearch","30c6f2fa23c9db62acdbc7d7bfb643e8182c4d67","src/main/java/org/elasticsearch/cluster/routing/allocation/command/CancelAllocationCommand.java","30","0","5","7","153","222","1"
"BroadleafCommerce","6581bb4bda7da43fd221c6d4bbbb2e3110928e56","core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/domain/OfferImpl.java","30","0","5","83","778","978","0"
"BroadleafCommerce","66ae8f00a336acfd1569bda8752f26ebae85a7dc","core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/domain/OfferImpl.java","30","0","5","83","780","980","0"
"BroadleafCommerce","d2254cf438ab766ee82e5a464c83c8d618cb170e","core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/domain/OfferImpl.java","30","0","5","83","780","980","0"
"BroadleafCommerce","fda59958ccdbbd3e29c49373e40be2a6fd8dc1b8","core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/domain/OfferImpl.java","30","0","5","83","780","980","0"
"netty","0bc30a123e88bc7b038e0c260937581097a903f7","codec-http/src/main/java/io/netty/handler/codec/http/cookie/ServerCookieEncoder.java","30","0","6","0","120","221","1"
"netty","f755e584638e20a4ae62466dd4b7a14954650348","codec-http/src/main/java/io/netty/handler/codec/http/cookie/ServerCookieEncoder.java","30","0","6","0","125","227","0"
"antlr4","f143495ab2efb743c4c719546d8f3cc70b22df9d","runtime/Java/src/org/antlr/v4/runtime/UnbufferedCharStream.java","30","0","6","10","179","329","1"
"elasticsearch","25fd9e26c4fb042d6f6dea14efcd239577bdbbc4","core/src/main/java/org/apache/logging/log4j/core/jmx/Server.java","30","0","6","2","269","393","0"
"elasticsearch","56cc87b7ccd41040d8fafcaf2da3680d96d10839","core/src/main/java/org/apache/logging/log4j/core/jmx/Server.java","30","0","6","2","269","393","0"
"elasticsearch","b61dc6d69c7dd519f825e59624b8f6cbdeb8725c","core/src/main/java/org/elasticsearch/common/xcontent/ObjectParser.java","30","0","6","26","249","358","0"
"netty","fa805c4c1308fd3a22d37e1ffcde96c0e898371b","transport/src/main/java/io/netty/bootstrap/ServerBootstrap.java","30","0","6","3","204","275","1"
"netty","2adebc4c54ae98565db8e2a3c02b2ffaa0c101fe","transport/src/main/java/io/netty/bootstrap/ServerBootstrap.java","30","0","6","3","205","276","1"
"netty","81e2db10faaf0389f4e1af8c7132210946203157","transport/src/main/java/io/netty/bootstrap/ServerBootstrap.java","30","0","6","3","209","282","0"
"orientdb","76ffdc9fe1e541460329297a955e8494c36be8f5","core/src/main/java/com/orientechnologies/orient/core/iterator/ORecordIteratorCluster.java","30","0","6","4","159","273","1"
"orientdb","c1f0f046093d166b58193818b359c73d4a50c228","core/src/main/java/com/orientechnologies/orient/core/iterator/ORecordIteratorCluster.java","30","0","6","5","165","280","0"
"netty","1208b90f57b12b081074e02cdd543992c7f1e6d9","handler/src/main/java/io/netty/handler/ssl/SniHandler.java","30","0","6","8","259","398","1"
"netty","acb40a87c31c524e9f7fe9a06a9c1ac7ee96c2aa","handler/src/main/java/io/netty/handler/ssl/SniHandler.java","30","0","6","8","259","398","1"
"netty","f97866dbc6e7edc987de9bf7d31f563ce726833e","handler/src/main/java/io/netty/handler/ssl/SniHandler.java","30","0","6","8","266","420","0"
"mcMMO","87ac1002de7e3c0dd3bf4f89bdebbfd2c62c3f30","src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java","30","0","7","12","190","285","1"
"hazelcast","5b10680e77491d29c776d815fa4264ba3c265112","hazelcast-client-new/src/main/java/com/hazelcast/client/proxy/ClientExecutorServiceProxy.java","30","0","7","36","503","626","0"
"elasticsearch","41d8fbe8f51abd499c9b497238bc5f2141b7926b","core/src/main/java/org/elasticsearch/common/network/MulticastChannel.java","30","0","7","7","269","384","1"
"elasticsearch","164efaecbe42195f08ada58b5fde927ab21fc6e7","plugins/discovery-multicast/src/main/java/org/elasticsearch/plugin/discovery/multicast/MulticastChannel.java","30","0","7","7","271","387","0"
"elasticsearch","dc900a08a6c6f346656105fa0e2484ed186f8461","core/src/test/java/org/elasticsearch/search/suggest/SuggestSearchIT.java","30","0","8","12","1052","1292","0"
"elasticsearch","beb7e16a433d0ac8371e8131250fc31bfa6444de","core/src/main/java/org/elasticsearch/action/admin/cluster/health/ClusterHealthResponse.java","30","0","8","19","316","416","1"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/index/query/FuzzyQueryBuilder.java","30","0","9","14","247","374","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/index/query/FuzzyQueryBuilder.java","30","0","9","14","247","374","2"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/index/query/SpanNotQueryBuilder.java","30","0","9","3","181","271","3"
"elasticsearch","78574d248cf10dad1c5a566fda79e1e0c94afe43","core/src/main/java/org/elasticsearch/index/query/SpanNotQueryBuilder.java","30","0","9","3","181","271","2"
"oryx","7f8f3cdde532d5bd1f8f41ab31e10719ed4ab984","oryx-app-common/src/main/java/com/cloudera/oryx/app/pmml/AppPMMLUtils.java","30","0","9","4","175","264","0"
"elasticsearch","28fd684eef75592346e72c92177e7dd86af82608","core/src/main/java/org/elasticsearch/ingest/ConfigurationUtils.java","30","0","9","4","181","278","0"
"elasticsearch","3a82c613e43ebfaa010e5cf5e79cc54cee2d9468","core/src/main/java/org/elasticsearch/ingest/ConfigurationUtils.java","30","0","9","5","185","283","1"
"netty","6cf2748dbb49485b7f0851054dd0ad1776f0c5bd","codec/src/main/java/io/netty/handler/codec/compression/JZlibEncoder.java","30","0","9","5","224","402","0"
"netty","3f7b674db8c9c2fc562b95327e089bb3603c9009","codec/src/main/java/io/netty/handler/codec/compression/JZlibEncoder.java","30","0","9","5","227","407","0"
"orientdb","9bdd162585b56e86b180227805d33351ec66fcfa","core/src/main/java/com/orientechnologies/orient/core/storage/cache/local/OWOWCache.java","300","0","5","47","2023","3005","1"
"orientdb","bdab6165e6e087a2b1560d52716033e061ee353f","core/src/main/java/com/orientechnologies/orient/core/storage/cache/local/OWOWCache.java","300","0","5","47","2023","3005","1"
"orientdb","cc0a317b054f936099eb2628cc720148b99d219a","core/src/main/java/com/orientechnologies/orient/core/storage/cache/local/OWOWCache.java","301","0","5","48","2043","3028","0"
"orientdb","10819e795652509873433f763b217749650d6adb","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","303","0","3","74","1999","2618","1"
"orientdb","34381efb703cf53e336dfd3605533e5ce33e452c","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","304","0","3","72","1843","2417","1"
"orientdb","bbbb777e4073e4214e47e2134379d96dcb54486a","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","304","0","3","74","2001","2622","3"
"orientdb","2ee3b61558840a5368bca7909740f1b6b1cce1b3","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","305","0","3","76","2002","2625","3"
"orientdb","567dc93cca1056c9b2aa72636e7e671ced994a8e","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","305","0","3","76","2002","2625","2"
"orientdb","8fb63ddaef6dae34deacb49f4131b08b5a088e31","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","305","0","3","76","2002","2625","2"
"orientdb","693119e3f1dab4ea8b67a35575ba1f7d1c0a970b","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","305","0","3","76","2011","2634","2"
"BroadleafCommerce","426027b921471cf5821fc1376fa2096eb77bd9f8","admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/web/service/FormBuilderServiceImpl.java","306","0","1","21","1469","1900","1"
"orientdb","1a8d4d6d1b489ef24d1343a420d687ef4934f214","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassImpl.java","306","0","5","106","2127","2667","1"
"orientdb","3202b149fe7742caf8ca7e248e6117e0b0ed1dab","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassImpl.java","306","0","5","106","2127","2667","2"
"orientdb","a129123b5ea8581099d3c8f7e5a4bebaabc8de55","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassImpl.java","306","0","5","106","2127","2667","1"
"ceylon-ide-eclipse","41f91a2811a2df7ec236186ad6619810a2b5fa1e","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/model/JDTModelLoader.java","307","0","2","62","1544","1814","0"
"ceylon-ide-eclipse","2befbdc0e199381878803baeba1212fafadb1a93","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/core/model/JDTModelLoader.java","308","0","2","62","1548","1818","1"
"orientdb","4efad7d79eff8fefd7e2a361c364c193238871c5","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","308","0","3","76","2025","2649","2"
"orientdb","f2c3273e9f37bffc0c99099735b1a09364360430","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","308","0","3","76","2026","2650","1"
"orientdb","69ad5ecc3824911ac8d1bfbeab0d379043546afb","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","308","0","3","76","2198","2828","1"
"elasticsearch","25fd9e26c4fb042d6f6dea14efcd239577bdbbc4","core/src/main/java/org/elasticsearch/bootstrap/JNANatives.java","31","0","0","0","160","230","0"
"netty","9d555b0b97618c8bdee03a7fa20b3c0f1e8321dc","transport/src/main/java/io/netty/channel/socket/oio/AbstractOioWorker.java","31","0","0","0","162","242","0"
"elasticsearch","4decc72da6abc426b97789ad149b31eef9aad583","core/src/main/java/org/elasticsearch/index/shard/StoreRecovery.java","31","0","0","0","185","265","0"
"elasticsearch","371c73e14023917f3892090d2d3d7ff9ac1216b9","core/src/main/java/org/elasticsearch/bootstrap/Security.java","31","0","0","0","193","360","3"
"elasticsearch","3d13c27fa0df12018f35f1b20987c90277e9b6f9","core/src/main/java/org/elasticsearch/bootstrap/Security.java","31","0","0","0","193","360","1"
"elasticsearch","4c06c533e865954f6da0a0b395c63f44a11a98a1","src/main/java/org/elasticsearch/search/aggregations/bucket/terms/InternalOrder.java","31","0","0","0","198","284","1"
"netty","3d44aeca50682a33747d3c6e41fdfccf93c597f7","transport/src/main/java/io/netty/channel/socket/nio/NioEventLoop.java","31","0","0","0","201","317","1"
"netty","a1b668bb2f3f43ddcb37e1e7a448e5a02e4a78c5","transport/src/main/java/io/netty/channel/socket/nio/NioEventLoop.java","31","0","0","0","205","322","0"
"ceylon-ide-eclipse","3cb33660de43deb63a0b187966d5d9dd99672eba","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FormatAction.java","31","0","0","0","210","241","0"
"ceylon-ide-eclipse","5b4c3eac8a7c12c0125a77343e602b4e73083595","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FormatAction.java","31","0","0","0","214","245","0"
"ceylon-ide-eclipse","64a391fbabba6b9bc6b553abfa42466e0ca9673d","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FormatAction.java","31","0","0","0","214","245","0"
"ceylon-ide-eclipse","8ac72e61b5d1d52fe7c350f205f667a031f6ac2c","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FormatAction.java","31","0","0","0","216","247","0"
"ceylon-ide-eclipse","d8babdb645d8d8594721684e8986da485e3717db","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/editor/FormatAction.java","31","0","0","0","216","247","0"
"elasticsearch","a6c154aa7ade6e74ef31dc639d477d20d7a3b7a6","src/main/java/org/elasticsearch/action/termvectors/TermVectorsWriter.java","31","0","0","0","226","291","0"
"elasticsearch","adf9bd90a488010c13af73895a2bdd0d9abc732e","core/src/main/java/org/elasticsearch/action/termvectors/TermVectorsWriter.java","31","0","0","0","230","296","2"
"elasticsearch","8fd363789128ab4db93258d6eaf34e40b9197018","core/src/main/java/org/elasticsearch/action/termvectors/TermVectorsWriter.java","31","0","0","0","241","310","0"
"hazelcast","a6095bdf9f484ab0b45ff2b0542c0ac66a2b3740","hazelcast/src/main/java/com/hazelcast/map/writebehind/WriteBehindQueueManager.java","31","0","0","0","251","332","1"
"hazelcast","d952e04f172888b73bbc45fd9d450292bf3b70ba","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventHandler.java","31","0","0","0","265","339","0"
"hazelcast","f7b062e60d15715c41605a8dede75f345f84db89","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","270","345","0"
"hazelcast","00dcac7003d900a9c4f7b22645cb9d7e4fef8d8f","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","271","346","0"
"hazelcast","00cb4cd5f8f59d49dfb5376e2ce013ff0918dd8f","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","278","354","0"
"netty","bf5960e9eb08396b7fdf17aad963f5e0c4dd1557","buffer/src/main/java/io/netty/buffer/PooledUnsafeDirectByteBuf.java","31","0","0","0","279","344","0"
"hazelcast","c079ef58b967039c9aff13690b4ed490c66e43c4","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","279","355","1"
"hazelcast","c703b36f3b5afbfc3ecba0645b0775cc9aab9124","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","279","355","1"
"hazelcast","58fc64be571c13c78dd54f148d859c305ef0979e","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","288","338","1"
"hazelcast","936b6232c74a85d5a708a4f8c0a2e045f840c56f","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","288","338","1"
"hazelcast","7f7a2cf3136bc47b7c7f4ecd832fc0a75ad61d79","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","292","344","0"
"hazelcast","317fabec0c90b274c686ba018cc1b465fee244f2","hazelcast-client/src/main/java/com/hazelcast/client/spi/impl/ClientInvocationServiceSupport.java","31","0","0","0","292","360","1"
