LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
2,3,0,0,2,2,1,13,31.23,4.92,756.83,0.05,35,0.2,42.05,153.73,16,19,13,8,15,N
3,3,1,0,2,1,1,6,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,7,9,5,7,7,N
0,1,0,0,1,1,1,13,23.35,5.78,779.34,0.04,33,0.17,43.3,134.89,13,20,9,8,13,N
0,1,0,0,1,1,1,3,12.8,4.2,225.85,0.02,15,0.24,12.55,53.77,6,9,5,7,5,Y
1,3,0,0,2,1,1,8,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,13,21,8,12,8,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,2,0,1,1,1,1,6.64,6.0,239.18,0.01,12,0.17,13.29,39.86,3,9,2,8,3,N
1,1,0,0,1,1,1,7,21.6,5.0,540.0,0.04,27,0.2,30.0,108.0,10,17,8,8,13,N
2,3,2,0,2,1,1,9,12.13,11.0,1467.81,0.04,32,0.09,81.55,133.44,11,21,6,12,11,N
0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
0,1,0,0,1,1,1,2,10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,2,8,2,6,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
6,1,0,9,1,1,1,3,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,4,5,4,3,3,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
33,29,9,20,15,8,3,52,80.65,25.1,50799.32,0.67,306,0.04,2822.18,2024.1,139,167,72,26,61,N
8,7,2,16,4,4,1,24,44.41,6.59,1927.47,0.1,63,0.15,107.08,292.56,28,35,17,8,52,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,3,30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,13,10,6,3,N
8,5,0,2,3,3,1,51,60.46,23.0,31985.08,0.46,249,0.04,1776.95,1390.66,92,157,32,16,63,N
0,3,6,1,2,1,1,3,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,13,16,7,12,9,N
6,11,0,2,6,4,1,23,23.43,28.44,18957.02,0.22,131,0.04,1053.17,666.46,64,67,18,16,34,N
1,9,0,0,5,1,5,11,8.42,20.4,3502.14,0.06,42,0.05,194.56,171.67,17,25,5,12,11,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
1,1,0,1,1,1,1,2,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,6,10,6,7,2,N
4,23,6,3,12,12,1,48,66.02,19.62,25402.71,0.43,223,0.05,1411.26,1295.04,90,133,39,17,63,Y
2,7,0,0,4,2,4,23,19.06,18.67,6640.56,0.12,74,0.05,368.92,355.74,28,46,12,16,29,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,4,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
1,1,0,0,1,1,1,4,10.3,4.0,164.84,0.01,13,0.25,9.16,41.21,4,9,3,6,4,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
19,13,1,1,7,5,1,35,82.9,8.4,5849.27,0.23,121,0.12,324.96,696.34,48,73,40,14,58,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
5,11,0,0,6,3,6,25,16.76,33.0,18255.01,0.18,107,0.03,1014.17,553.18,42,65,14,22,32,Y
0,3,0,0,2,1,1,2,16.6,4.0,265.67,0.02,17,0.25,14.76,66.42,7,10,7,8,4,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,4,N
18,105,0,18,53,22,53,84,51.3,56.76,165253.09,0.97,489,0.02,9180.73,2911.6,168,321,37,25,123,Y
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,3,0,0,2,1,1,5,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,4,7,4,5,7,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
1,3,0,0,2,1,1,9,17.36,4.5,351.62,0.03,20,0.22,19.53,78.14,6,14,6,9,13,N
1,1,0,0,1,1,1,4,26.96,3.33,299.53,0.03,23,0.3,16.64,89.86,10,13,9,6,7,N
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
9,43,0,6,22,13,5,69,56.13,24.21,32903.35,0.45,232,0.04,1827.96,1359.05,92,140,38,20,87,Y
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
0,1,0,0,1,1,1,4,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,6,8,5,4,4,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
5,17,0,7,9,4,9,37,55.99,19.29,20833.95,0.36,180,0.05,1157.44,1080.0,79,101,43,21,51,N
10,3,2,13,2,1,1,19,54.15,14.62,11582.56,0.26,157,0.07,643.48,791.97,78,79,24,9,21,Y
0,1,0,0,1,1,1,11,27.41,5.4,799.2,0.05,37,0.19,44.4,148.0,18,19,10,6,13,N
1,11,0,0,6,5,1,32,38.25,16.1,9907.96,0.21,121,0.06,550.44,615.58,52,69,21,13,36,Y
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,3,9.23,5.25,254.27,0.02,14,0.19,14.13,48.43,6,8,4,7,5,Y
0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,2,N
9,11,0,0,6,5,5,29,26.93,18.9,9619.48,0.17,95,0.05,534.42,508.97,36,59,20,21,41,Y
5,9,0,0,5,4,1,29,25.02,17.06,7283.97,0.14,87,0.06,404.67,426.9,39,48,16,14,36,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,5,0,0,3,1,1,6,18.88,9.0,1529.25,0.06,40,0.11,84.96,169.92,20,20,10,9,6,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
7,9,0,3,5,3,1,32,44.49,12.74,7220.73,0.19,108,0.08,401.15,566.78,49,59,25,13,44,N
2,3,0,0,2,2,1,8,12.09,6.3,479.73,0.03,20,0.16,26.65,76.15,7,13,5,9,12,N
2,5,0,0,3,1,1,10,13.14,8.17,876.39,0.04,29,0.12,48.69,107.31,14,15,6,7,10,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
11,23,12,6,12,10,5,112,91.89,33.65,104067.72,1.03,492,0.03,5781.54,3092.42,209,283,59,19,144,N
0,1,0,0,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,4,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
2,5,0,2,3,3,1,10,14.3,8.75,1094.61,0.04,30,0.11,60.81,125.1,14,16,8,10,16,N
0,1,0,0,1,1,1,3,12.63,2.0,50.53,0.01,9,0.5,2.81,25.27,3,6,3,4,5,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,N
3,1,0,1,1,1,1,10,60.1,2.43,354.44,0.05,35,0.41,19.69,145.95,17,18,14,4,10,N
0,1,0,0,1,1,1,2,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,2,N
0,1,0,0,1,1,1,0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0,N
3,7,2,1,4,4,1,24,44.64,8.25,3037.99,0.12,73,0.12,168.78,368.24,33,40,22,11,32,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
5,9,1,1,5,4,3,21,26.0,21.0,11464.81,0.18,100,0.05,636.93,545.94,42,58,22,22,30,Y
3,5,1,0,3,1,1,10,13.33,9.0,1080.0,0.04,30,0.11,60.0,120.0,14,16,7,9,11,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
15,15,2,15,8,8,8,36,57.35,20.86,24963.29,0.4,212,0.05,1386.85,1196.5,81,131,33,17,70,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
5,1,0,0,1,1,1,13,40.81,7.82,2492.83,0.11,65,0.13,138.49,318.95,27,38,19,11,20,N
4,3,0,12,2,2,1,7,14.1,5.4,411.19,0.03,20,0.19,22.84,76.15,6,14,5,9,7,N
0,7,17,1,4,2,4,2,40.2,18.67,14007.31,0.25,141,0.05,778.18,750.39,56,85,24,16,19,N
0,1,0,0,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,3,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
12,11,0,58,6,1,1,195,355.66,18.58,122751.71,2.2,919,0.05,6819.54,6607.45,456,463,135,11,195,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2,N
0,1,1,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,2,N
1,1,0,0,1,1,1,3,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,2,7,2,7,3,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,7,9,4,4,3,1,2,27.2,6.15,1029.98,0.06,37,0.16,57.22,167.37,16,21,13,10,11,N
0,1,0,0,1,1,1,0,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,0,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,0,6,0,6,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,1,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
1,3,0,0,2,2,1,6,10.3,4.0,164.84,0.01,13,0.25,9.16,41.21,4,9,3,6,6,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
9,11,5,12,6,4,1,27,44.03,18.65,15307.48,0.27,147,0.05,850.42,820.99,68,79,31,17,32,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,1,0,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
0,7,7,0,4,1,3,2,10.84,18.42,3676.94,0.07,47,0.05,204.27,199.65,17,30,6,13,9,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
17,17,0,6,9,9,1,50,73.22,19.78,28658.69,0.48,258,0.05,1592.15,1448.6,122,136,37,12,76,N
2,1,2,0,1,1,1,4,10.76,5.25,296.48,0.02,17,0.19,16.47,56.47,7,10,4,6,6,N
0,7,4,0,4,4,1,15,35.22,11.14,4372.79,0.13,88,0.09,242.93,392.43,39,49,14,8,19,Y
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,0,6,0,6,2,N
0,1,0,0,1,1,1,2,14.99,3.0,134.92,0.01,13,0.33,7.5,44.97,5,8,5,6,2,N
1,3,0,0,2,1,1,6,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,5,10,4,7,6,N
13,5,1,0,3,1,1,42,60.38,20.68,25811.44,0.42,219,0.05,1433.97,1248.4,102,117,37,15,58,Y
0,3,2,0,2,1,1,10,15.95,5.25,439.75,0.03,22,0.19,24.43,83.76,14,8,8,6,12,N
1,9,0,0,5,4,1,16,24.23,12.79,3966.18,0.1,62,0.08,220.34,310.0,29,33,17,15,19,N
77,19,4,31,10,10,1,127,208.02,26.3,143936.36,1.82,753,0.04,7996.46,5471.89,259,494,128,26,131,N
3,13,0,0,7,3,1,19,16.48,12.35,2513.97,0.07,45,0.08,139.66,203.56,19,26,10,13,24,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
3,15,1,4,10,8,1,42,58.91,16.11,15290.22,0.32,176,0.06,849.46,949.05,58,118,27,15,43,N
0,1,1,0,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
13,61,8,3,31,18,14,113,65.83,35.22,81653.08,0.77,377,0.03,4536.28,2318.45,147,230,48,23,139,N
1,3,0,0,2,2,1,12,28.99,6.92,1389.28,0.07,45,0.14,77.18,200.67,20,25,13,9,12,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,3,1,0,2,1,1,1,14.8,3.5,181.32,0.02,14,0.29,10.07,51.81,6,8,6,7,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,6,1,1,1,2,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
2,33,2,0,17,7,14,34,23.0,44.18,44903.55,0.34,184,0.02,2494.64,1016.34,81,103,22,24,36,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,1,0,0,N
36,11,0,60,6,4,3,123,130.81,36.93,178388.89,1.61,718,0.03,9910.49,4830.65,282,436,84,22,222,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
3,3,0,0,2,2,1,12,14.45,6.4,592.07,0.03,25,0.16,32.89,92.51,8,17,5,8,17,N
18,9,0,6,6,6,1,73,59.84,26.65,42509.17,0.53,270,0.04,2361.62,1594.86,99,171,39,21,100,Y
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,1,1,1,1,3,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,3,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
7,7,0,2,4,4,1,33,49.34,16.77,13882.89,0.28,149,0.06,771.27,827.63,65,84,31,16,44,N
0,1,0,0,1,1,1,3,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,3,N
0,1,0,0,1,1,1,2,8.0,1.0,8.0,0.0,4,1.0,0.44,8.0,2,2,2,2,3,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
2,13,6,6,8,8,1,57,28.4,29.22,24245.57,0.28,152,0.03,1346.98,829.83,64,88,23,21,63,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
14,1,2,25,1,1,1,21,56.14,9.0,4547.07,0.17,104,0.11,252.62,505.23,40,64,20,9,23,N
0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,2,N
0,1,1,0,1,1,1,2,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,4,5,4,4,3,N
7,7,2,2,4,4,1,17,20.9,18.5,7152.97,0.13,76,0.05,397.39,386.65,37,39,17,17,19,N
2,3,1,0,2,1,1,5,10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,9,5,6,6,N
2,3,0,2,2,2,1,17,26.69,12.86,4411.7,0.11,73,0.08,245.09,343.13,30,43,14,12,17,Y
20,14,9,22,9,2,1,38,16.23,147.53,353307.23,0.8,447,0.01,19628.18,2394.83,209,238,17,24,47,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
3,9,0,0,5,4,1,30,30.05,27.44,22636.74,0.27,144,0.04,1257.6,824.82,57,87,27,26,33,N
2,15,0,0,8,8,1,27,31.82,22.41,15978.01,0.24,127,0.04,887.67,713.07,55,72,27,22,27,N
0,1,0,0,1,1,1,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,0,N
0,1,0,1,1,1,1,19,66.39,7.22,3463.04,0.16,106,0.14,192.39,479.5,52,54,18,5,22,N
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
2,1,1,1,1,1,1,5,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,6,N
0,1,0,0,1,1,1,4,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,4,N
17,47,0,2,24,18,19,134,80.48,31.5,79856.57,0.85,407,0.03,4436.48,2535.13,162,245,54,21,155,N
30,23,2,19,12,4,6,47,28.22,35.42,35409.67,0.33,179,0.03,1967.2,999.71,77,102,25,23,103,N
1,1,0,0,1,1,1,4,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,6,8,5,6,7,N
2,9,0,0,5,3,3,13,17.29,11.0,2091.81,0.06,44,0.09,116.21,190.16,18,26,9,11,17,Y
1,7,0,0,4,1,3,11,15.44,8.64,1153.28,0.04,32,0.12,64.06,133.44,11,21,7,11,14,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,2,7.81,9.0,632.78,0.02,19,0.11,35.15,70.31,8,11,4,9,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,23,N
0,1,0,0,1,1,1,2,27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,9,12,9,6,2,N
0,1,2,6,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,3,N
0,7,0,0,4,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,56,N
0,3,0,0,2,1,1,5,13.84,3.5,169.51,0.02,14,0.29,9.42,48.43,4,10,4,7,5,N
9,17,4,0,9,9,1,22,36.24,19.5,13780.28,0.24,147,0.05,765.57,706.68,52,95,16,12,38,N
12,27,0,12,14,9,5,119,67.49,36.75,91151.39,0.83,402,0.03,5063.97,2480.31,147,255,48,24,150,N
6,29,0,6,15,15,1,61,69.67,21.68,32737.1,0.5,275,0.05,1818.73,1510.26,134,141,34,11,75,N
6,5,0,1,3,3,1,28,46.6,13.71,8755.33,0.21,117,0.07,486.41,638.75,53,64,29,15,39,Y
0,1,0,0,1,1,1,2,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1,7,1,6,2,N
0,1,0,1,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,7,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
10,15,0,11,8,5,6,51,36.22,44.47,71639.66,0.54,275,0.02,3979.98,1610.94,126,149,34,24,72,N
5,3,0,6,2,2,1,30,58.05,14.68,12512.17,0.28,151,0.07,695.12,852.22,57,94,33,17,30,N
7,17,2,3,9,7,1,33,29.46,27.72,22634.06,0.27,147,0.04,1257.45,816.52,63,84,25,22,47,Y
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,3,13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,6,7,4,4,3,N
0,3,0,0,2,2,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0,N
2,1,0,0,1,1,1,3,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,3,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
1,11,1,4,6,1,1,21,13.86,22.5,7014.99,0.1,68,0.04,389.72,311.78,27,41,9,15,22,N
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,3,30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,13,10,6,3,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
16,15,0,19,8,7,5,88,96.33,17.69,30162.15,0.57,272,0.06,1675.67,1704.57,116,156,59,18,125,Y
0,3,0,0,2,2,1,6,11.2,5.25,308.75,0.02,17,0.19,17.15,58.81,6,11,4,7,8,N
29,69,0,37,35,1,26,163,50.5,87.12,383277.96,1.47,751,0.01,21293.22,4399.34,307,444,37,21,163,N
2,7,0,0,4,2,3,11,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,16,29,7,14,11,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,5,8.45,0.75,4.75,0.0,4,1.33,0.26,6.34,3,1,2,1,5,N
1,1,0,0,1,1,1,5,25.0,1.8,81.0,0.02,15,0.56,4.5,45.0,6,9,5,3,5,N
2,11,0,0,6,3,6,27,15.61,22.55,7932.88,0.12,74,0.04,440.72,351.86,31,43,11,16,36,Y
0,1,1,0,1,1,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2,N
0,1,0,0,1,1,1,5,53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,8,8,8,2,5,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,3,30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,13,10,6,3,N
1,5,0,0,3,1,3,8,18.35,8.33,1274.38,0.05,36,0.12,70.8,152.93,15,21,9,10,11,N
0,1,0,0,1,1,1,2,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,4,7,4,5,2,N
20,15,5,14,8,5,6,20,19.8,28.5,16082.33,0.19,115,0.04,893.46,564.29,38,77,12,18,25,N
0,5,10,1,3,1,1,2,23.11,17.08,6740.74,0.13,85,0.06,374.49,394.73,37,48,13,12,12,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
